Gene,mannwhitneyu pvalue,sidak,holm-sidak,holm,simes-hochberg,hommel,fdr_bh,fdr_by,fdr_tsbh,fdr_tsbky,l2fc
544988,0.002780932368129477,1.0,0.9999999999999999,1.0,0.5,0.5,0.007142250955569283,0.07548260947276486,0.003136061184897074,0.0033327069741221575,-0.03991554878048742
677156,0.00022055470225392139,0.9919018731551464,0.9700062240580872,1.0,0.5,0.5,0.0008103111312303639,0.008563742586278345,0.0003557961351610103,0.00037810622660275865,0.14323719512195154
100043387,0.08464945180029071,1.0,1.0,1.0,0.5,0.5,0.12555634695960954,1.0,0.05513001274625706,0.05858692389285271,-0.08806463414634003
0610007C21Rik,0.1712095921800894,1.0,1.0,1.0,0.5,0.5,0.2214577484346285,1.0,0.09723895915740513,0.10333629933655127,-0.012617682926828522
0610007L01Rik,0.4661229091723233,1.0,1.0,1.0,0.5,0.5,0.47655686597125635,1.0,0.20924936677046965,0.22237028643606557,0.006701524390246405
0610007P08Rik,0.0145494247352934,1.0,1.0,1.0,0.5,0.5,0.028863624187565134,0.305044122094275,0.01267360836705079,0.01346830323195666,-0.06510701219512072
0610007P14Rik,0.006150129435757868,1.0,1.0,1.0,0.5,0.5,0.014058629535122609,0.14857809527043628,0.006172945010223525,0.006560017701669845,-0.15017195121951232
0610007P22Rik,0.12072947889438596,1.0,1.0,1.0,0.5,0.5,0.16741870067831202,1.0,0.0735111790511577,0.07812067579535333,-0.044547865853658664
0610008F07Rik,0.0013119231791526994,0.9999999999996438,0.9999999921072772,1.0,0.5,0.5,0.0037531421038680254,0.03966494057467358,0.0016479515136842886,0.0017512858260292673,0.20225060975609743
0610009B14Rik,0.03006455445840013,1.0,1.0,1.0,0.5,0.5,0.05305036999340986,0.560660831649406,0.023293665710672363,0.024754288130821592,0.05170121951219375
0610009B22Rik,0.008210351028681935,1.0,1.0,1.0,0.5,0.5,0.01791301216595408,0.18931299253063347,0.007865349804662533,0.008358544238278148,-0.054451829268293395
0610009D07Rik,0.08104509220270223,1.0,1.0,1.0,0.5,0.5,0.12125464526508248,1.0,0.053241196489710804,0.05657966997148713,0.059830487804878985
0610009L18Rik,0.233489825813597,1.0,1.0,1.0,0.5,0.5,0.28332980569682087,1.0,0.12440610273955398,0.13220695062334276,-0.03159024390244092
0610009O20Rik,4.969551596391826e-05,0.6621248591636721,0.5704186535885032,0.8449231624185383,0.5,0.416448423777635,0.00022406904680526737,0.0023680652584390414,9.838554326839326e-05,0.00010455477966515914,-0.1020896341463402
0610010F05Rik,0.19111154888809295,1.0,1.0,1.0,0.5,0.5,0.24148419579967423,1.0,0.10603228840942919,0.11268101169902221,0.04312804878048837
0610010K06Rik,0.00023266986632427904,0.9937844741495951,0.9750354840521301,1.0,0.5,0.5,0.0008484294120339614,0.008966594197285871,0.000372533332104497,0.0003958929245311809,-0.1197820121951203
0610010K14Rik,6.104828502839531e-06,0.12479158498411436,0.10516869029603282,0.11111972010281145,0.11110787875167946,0.08000988235821489,3.666570900341928e-05,0.0003875001607986117,1.609939324978385e-05,1.7108900942712564e-05,-0.19120670731707534
0610010O12Rik,0.16410101610170713,1.0,1.0,1.0,0.5,0.5,0.21405316126912421,1.0,0.0939877098601765,0.09988118141357644,0.05286097560975378
0610011F06Rik,0.12650807910939754,1.0,1.0,1.0,0.5,0.5,0.1738221847467553,1.0,0.076322858164658,0.08110866041621576,0.03712499999999963
0610011L14Rik,0.0027008728981965722,1.0,0.9999999999999998,1.0,0.5,0.5,0.00696318397187414,0.07359014681865064,0.0030574354098359155,0.0032491509930864487,-0.062033536585364146
0610012G03Rik,0.0073993234725928695,1.0,1.0,1.0,0.5,0.5,0.016410034962317143,0.17342883471899403,0.007205413812573713,0.0076572271549570125,-0.06665792682926863
0610012H03Rik,9.949603204635716e-08,0.0021700385270618794,0.001971359216311308,0.0019733048035754015,0.0019732053075433554,0.0017340168465039127,1.084571324862787e-06,1.1462251084322431e-05,4.7621989976456626e-07,5.060811277549145e-07,-0.3874365853658528
0610025J13Rik,0.06238259398219273,1.0,1.0,1.0,0.5,0.5,0.09767682458554551,1.0,0.04288850954024113,0.045577820848274504,-0.054427439024388846
0610030E20Rik,0.27116502877057125,1.0,1.0,1.0,0.5,0.5,0.31780017381517195,1.0,0.1395415529159134,0.14829146472726226,0.015289024390245487
0610031J06Rik,0.05519095370323316,1.0,1.0,1.0,0.5,0.5,0.08831518781393209,0.9333557268909454,0.038777947493458226,0.041209507223894486,-0.041811585365850945
0610037D15Rik,0.25725610684309114,1.0,1.0,1.0,0.5,0.5,0.30534416672901277,1.0,0.13407229671297266,0.142479260431446,0.013773170731706585
0610037L13Rik,8.501823906810147e-05,0.8437608051106601,0.7562928244124033,1.0,0.5,0.49990109301376273,0.0003544263931981864,0.0037457419504082546,0.00015562360683296753,0.00016538193907951373,-0.11177621951219763
0610037P05Rik,0.0020101722838270493,1.0,0.9999999999990045,1.0,0.5,0.5,0.005407688940213862,0.05715095632505922,0.0023744395836690618,0.0025233281156105095,-0.08355670731707399
0610040B10Rik,0.008867893150381402,1.0,1.0,1.0,0.5,0.5,0.019105133560410652,0.2019118824634671,0.008388793415941051,0.008914810226412832,-0.09061890243902493
0610040J01Rik,3.702900263263775e-05,0.5544769138548094,0.47101288963932975,0.6367794257339399,0.5,0.3451103045361838,0.00017404177155178218,0.0018393538893711717,7.64192756190774e-05,8.121112369860262e-05,0.10442804878048761
0910001L09Rik,0.017171588306065917,1.0,1.0,1.0,0.5,0.5,0.03314591975740844,0.350301401088845,0.014553903669244054,0.015466501895046295,-0.06271707317072917
1100001E04Rik,1.354985991595025e-08,0.00029580388447902894,0.0002755526307869349,0.0002755906008305121,0.00027556350111068023,0.0002525558389733967,1.9749508772019874e-07,2.0872193755035846e-06,8.67172944020127e-08,9.215487670406443e-08,0.29518841463414613
1100001G20Rik,0.0038620035273905103,1.0,1.0,1.0,0.5,0.5,0.00944245049320322,0.09979218141146433,0.0041460462067573174,0.004406022808112502,-0.155585365853657
1110001A16Rik,0.02210071016141866,1.0,1.0,1.0,0.5,0.5,0.04099061942716013,0.43320781326710445,0.0179984001304472,0.019126984488266992,-0.0870951219512186
1110002B05Rik,0.08391312455560862,1.0,1.0,1.0,0.5,0.5,0.12468978476594057,1.0,0.0547495175666883,0.05818256987556643,0.07114146341463545
1110002N22Rik,0.011125856189028558,1.0,1.0,1.0,0.5,0.5,0.02304184640897208,0.2435168835202653,0.01011734824232002,0.010751753572023856,0.062305487804879434
1110003E01Rik,6.147839492773189e-07,0.013333507522561128,0.011758765753686395,0.011828443184095616,0.011827405961994858,0.009818099669958783,5.1537258536966795e-06,5.4466957036973924e-05,2.26292799117844e-06,2.4048242216881845e-06,-0.16662378048780546
1110003O08Rik,0.47175902386416196,1.0,1.0,1.0,0.5,0.5,0.48045153361866927,1.0,0.21095946014482836,0.22418761070976667,-0.019460365853658956
1110004E09Rik,0.0021347057186726468,1.0,0.9999999999997901,1.0,0.5,0.5,0.005694054995652367,0.060177405166382224,0.002500178860644831,0.002656951836766312,0.13175670731707356
1110004F10Rik,0.06594025733476891,1.0,1.0,1.0,0.5,0.5,0.10224816470380138,1.0,0.04489572020771933,0.04771089306709875,0.05225182926829319
1110005A03Rik,0.4103201691381804,1.0,1.0,1.0,0.5,0.5,0.4346289547295962,1.0,0.1908394150862251,0.20280594417552145,-0.03145304878048805
1110006G14Rik,4.6905167764566025e-05,0.6408989494184691,0.550306478494117,0.7991702483726759,0.5,0.401742761903508,0.00021349331519106412,0.0022562960383024676,9.374188938063257e-05,9.961994683355501e-05,-0.21927073170731504
1110006O24Rik,0.24226410954563077,1.0,1.0,1.0,0.5,0.5,0.2915852720490221,1.0,0.12803096103022693,0.13605910458121484,0.03448597560975486
1110007A13Rik,0.2306147095048809,1.0,1.0,1.0,0.5,0.5,0.2806742927287328,1.0,0.1232401046253715,0.13096783894221117,0.017042073170731697
1110007C09Rik,1.5824826167727556e-05,0.2921492329192231,0.24412562718376152,0.27987787560242955,0.2798462259500941,0.17954683943145897,8.32173782618787e-05,0.0008794797191760211,3.6539571557966066e-05,3.8830774587284036e-05,-0.12900365853658435
1110007L15Rik,0.0003026591198966381,0.9986521700854574,0.9912061239378409,1.0,0.5,0.5,0.0010651584349247113,0.011257086690205068,0.0004676959748842726,0.000497022712685637,-0.12792439024390134
1110008E08Rik,0.00165239962826019,0.9999999999999998,0.9999999999062823,1.0,0.5,0.5,0.004578397936773159,0.048386625676164724,0.002010309655575903,0.0021363655280542022,-0.1457207317073168
1110008F13Rik,0.13865956632742532,1.0,1.0,1.0,0.5,0.5,0.18703968785549935,1.0,0.08212647648029094,0.08727619290212539,-0.02583597560975548
1110008J03Rik,1.4878888275102047e-05,0.2773773122974388,0.2316325197569573,0.26348521098413774,0.2634431185166898,0.1705204116349394,7.86490658686354e-05,0.0008311996821857372,3.453369032163633e-05,3.6699115161195286e-05,0.15462560975609652
1110008L16Rik,0.010448805382167806,1.0,1.0,1.0,0.5,0.5,0.021891006654321997,0.23135427703858635,0.009612030814096591,0.010214750363892583,0.0661890243902441
1110008P14Rik,0.003650322417791219,1.0,1.0,1.0,0.5,0.5,0.00900618637763732,0.09518154058309022,0.003954488815719016,0.004202453867515144,-0.1310060975609737
1110012D08Rik,0.016971741722015765,1.0,1.0,1.0,0.5,0.5,0.03283466377832018,0.34701190402948134,0.014417235579497827,0.015321264073147052,-0.06736890243902494
1110012J17Rik,0.03204687025823764,1.0,1.0,1.0,0.5,0.5,0.05593293713503068,0.5911251336157664,0.02455936009496836,0.02609934750720266,0.08010121951219507
1110012L19Rik,0.20558602778182283,1.0,1.0,1.0,0.5,0.5,0.25569725608591964,1.0,0.11227304177410057,0.11931308965795376,-0.0704423780487815
1110014N23Rik,0.027879895041354765,1.0,1.0,1.0,0.5,0.5,0.049708085252720274,0.5253380216000714,0.021826115843080942,0.023194715982756346,-0.023917073170730774
1110015M06Rik,0.11695743014633553,1.0,1.0,1.0,0.5,0.5,0.1632503754064528,1.0,0.07168092649178634,0.07617565779047596,0.03485060975609766
1110017D15Rik,0.14075373666072394,1.0,1.0,1.0,0.5,0.5,0.18932388890508892,1.0,0.08312943679275843,0.0883420435443978,0.03300243902438904
1110017F19Rik,0.00026316253872235335,0.9968065296029225,0.9841830233743025,1.0,0.5,0.5,0.0009434262100699939,0.009970564269455565,0.00041424507996432313,0.0004402201952058536,0.15899390243902367
1110018G07Rik,0.03709812711737146,1.0,1.0,1.0,0.5,0.5,0.06328052663308618,0.6687778557194951,0.02778558252410906,0.029527869259726894,-0.06862865853658384
1110018H23Rik,0.12947474276255494,1.0,1.0,1.0,0.5,0.5,0.17695168274262169,1.0,0.07769697638790483,0.08256894231630672,-0.02573170731707286
1110018J18Rik,0.1079442120279166,1.0,1.0,1.0,0.5,0.5,0.1527713161733218,1.0,0.06707972007665275,0.0712859340877177,0.04975548780488026
1110020C03Rik,0.254216897031233,1.0,1.0,1.0,0.5,0.5,0.3026612293343046,1.0,0.13289425692168078,0.14122735200340275,-0.019373170731706857
1110020C17Rik,7.091407730471117e-07,0.015364133784754985,0.013508811710404744,0.01360088103396696,0.013599901745497507,0.011232080704293202,5.823204226974303e-06,6.154231393985229e-05,2.5568864580014034e-06,2.717215267245958e-06,0.2726146341463416
1110020G09Rik,0.3302283351566325,1.0,1.0,1.0,0.5,0.5,0.3696514538897458,1.0,0.16230871523500012,0.1724862352270227,-0.025989024390243642
1110020P15Rik,0.10533859145542057,1.0,1.0,1.0,0.5,0.5,0.14989209268961742,1.0,0.06581549384516636,0.06994243492423403,0.021078048780488245
1110021J02Rik,0.00038561204939744145,0.9997798226555782,0.9973916132833317,1.0,0.5,0.5,0.0013113272966658804,0.013858713008120221,0.0005757852337242739,0.0006118896765378076,0.14961707317073092
1110021L09Rik,0.316661708945848,1.0,1.0,1.0,0.5,0.5,0.3580589011294005,1.0,0.15721858959089322,0.1670769347596181,-0.02458841463414707
1110028C15Rik,1.1338206297126825e-06,0.02445194055956479,0.02129891213187718,0.021528994805441546,0.02152671847572499,0.01740528048671939,8.687401303957089e-06,9.181247257189296e-05,3.814514807228937e-06,4.053702830214822e-06,0.26771402439024605
1110030E23Rik,0.00148458454104049,0.9999999999999918,0.9999999991707332,1.0,0.5,0.5,0.004174572535480402,0.04411881217442896,0.0018329956443002022,0.001947933094135507,0.12944756097560806
1110032A03Rik,9.70208660274197e-05,0.879782942513172,0.7986071822490702,1.0,0.5,0.5,0.00039798721372841716,0.004206112836960857,0.00017475054584658494,0.00018570822714789655,-0.2197731707317061
1110032A04Rik,0.10278133794706434,1.0,1.0,1.0,0.5,0.5,0.1469068125475733,1.0,0.06450469963788519,0.0685494477538041,0.0530554878048779
1110032A13Rik,6.151236408689908e-07,0.013340825434183357,0.01175975355573633,0.011829442737551562,0.011828212490269824,0.009823524544677784,5.1537258536966795e-06,5.4466957036973924e-05,2.26292799117844e-06,2.4048242216881845e-06,0.17105792682926868
1110032E23Rik,0.0029890317080602815,1.0,1.0,1.0,0.5,0.5,0.007593470097707209,0.08025130193463849,0.003334185116182056,0.0035432542079305534,0.10938963414634095
1110032F04Rik,0.13971075873047845,1.0,1.0,1.0,0.5,0.5,0.18819998850629047,1.0,0.0826359480539437,0.08781761074014671,0.029251219512197224
1110034A24Rik,1.2818541625068052e-07,0.002794887567603044,0.0025285880412051487,0.002531790156367191,0.00253166197095094,0.0022117111719892417,1.3412720596569661e-06,1.4175183104826652e-05,5.889335548196086e-07,6.258624592192965e-07,0.14730121951219566
1110034B05Rik,0.03709894409842181,1.0,1.0,1.0,0.5,0.5,0.06328052663308618,0.6687778557194951,0.02778558252410906,0.029527869259726894,0.07638475609756057
1110034G24Rik,0.011124346177202777,1.0,1.0,1.0,0.5,0.5,0.02304184640897208,0.2435168835202653,0.01011734824232002,0.010751753572023856,0.06633475609756179
1110036O03Rik,0.0023674295799133343,1.0,0.9999999999999883,1.0,0.5,0.5,0.006218078244298783,0.06571552507819849,0.002730270043422755,0.002901470819119385,0.11484085365853769
1110037F02Rik,0.0048888628377917595,1.0,1.0,1.0,0.5,0.5,0.011557048761468758,0.12214023334470114,0.005074536341311761,0.005392733641987631,0.07963130081300918
1110038D17Rik,0.31498194913739924,1.0,1.0,1.0,0.5,0.5,0.3565832615455484,1.0,0.15657065716026256,0.16638837391752676,0.020235365853659815
1110038F14Rik,0.30996569248226985,1.0,1.0,1.0,0.5,0.5,0.35234903882699464,1.0,0.1547114699658513,0.1644126069398757,0.002956097560973703
1110049B09Rik,0.3200316229079898,1.0,1.0,1.0,0.5,0.5,0.3609356798282803,1.0,0.1584817423520071,0.16841929314108703,-0.012221341463414248
1110049F12Rik,0.3758287202758276,1.0,1.0,1.0,0.5,0.5,0.4077850758549843,1.0,0.1790526482651706,0.19028009162645224,-0.02887743902439155
1110051M20Rik,0.015814431957149194,1.0,1.0,1.0,0.5,0.5,0.03100411246719986,0.32766579163484355,0.01361346643872149,0.014467094826083274,-0.07908231707317093
1110054O05Rik,0.2743041444457513,1.0,1.0,1.0,0.5,0.5,0.32062130487223056,1.0,0.14078027158606185,0.14960785688531722,0.028681097560973257
1110057K04Rik,7.133843514688103e-08,0.0015563910141509485,0.0014198387376037624,0.0014208476128204296,0.0014207762743852826,0.0012613348718320035,8.115140344644253e-07,8.57645542367583e-06,3.563243129252746e-07,3.786675235975421e-07,0.17052926829268245
1110057P08Rik,0.0052335276927505,1.0,1.0,1.0,0.5,0.5,0.012257679834555146,0.12954482637892178,0.00538217351716956,0.005719661115985299,-0.10466097560975651
1110058L19Rik,0.0013958557623934646,0.9999999999999432,0.9999999973773614,1.0,0.5,0.5,0.003955935515653949,0.041808155087956725,0.0017369952271033438,0.0018459129991668856,-0.10780030487805004
1110059E24Rik,0.002102826947403509,1.0,0.9999999999996905,1.0,0.5,0.5,0.005622932481631376,0.059425749563132735,0.0024689499725840435,0.0026237647505144594,-0.1225884146341496
1110059G10Rik,0.2220897188709815,1.0,1.0,1.0,0.5,0.5,0.2722076412837661,1.0,0.1195225179530762,0.12701714209696813,-0.03841402439024488
1110059M19Rik,6.151514675789949e-05,0.738981247914863,0.6451540381220191,1.0,0.5,0.468024451559626,0.0002687192492364648,0.002839949236467833,0.00011799081443757387,0.00012538939356547077,-0.1426140243902445
1110065P20Rik,2.8858722436595977e-06,0.061066127416010696,0.05224843357317199,0.05366279437085022,0.05366279437085022,0.04108904900522535,1.9406385885289756e-05,0.00020509565628114298,8.521069042881418e-06,9.055380157424882e-06,0.12359451219512074
1110067D22Rik,0.13350831501630256,1.0,1.0,1.0,0.5,0.5,0.18129914779598838,1.0,0.07960588668682517,0.08459755027103137,-0.06570487804878056
1190002A17Rik,5.480222047619775e-06,0.11277396305808629,0.09529454478593957,0.10014557769820377,0.10013461725410853,0.07287051256720015,3.3571538567281105e-05,0.00035479953740605606,1.4740786857402397e-05,1.566510353825433e-05,0.1778579268292697
1190002H23Rik,0.28382231974794825,1.0,1.0,1.0,0.5,0.5,0.3293900092931488,1.0,0.14463048543983775,0.15369949726023607,-0.025905487804879
1190002N15Rik,0.19369348471398767,1.0,1.0,1.0,0.5,0.5,0.24399987525341385,1.0,0.10713688760898042,0.11385487446473702,0.049845121951218374
1190003J15Rik,0.0011573443045756258,0.9999999999895466,0.9999999389134665,1.0,0.5,0.5,0.0033686210298312412,0.035601144126449616,0.0014791137589535636,0.001571861149815662,-0.07230731707316984
1190003M12Rik,4.0192198840161667e-13,8.775100646118972e-09,8.706375620448625e-09,8.706836034744222e-09,8.70643411275582e-09,8.590680580096155e-09,5.0175672343025406e-11,5.302796981039594e-10,2.2031426708463156e-11,2.3412900805239272e-11,0.38273902439024354
1190005F20Rik,0.07963152088587955,1.0,1.0,1.0,0.5,0.5,0.11958110651346372,1.0,0.05250636933885576,0.05579876570143563,-0.04604939024390298
1190005I06Rik,3.631660345236395e-05,0.5474925801473074,0.46465212431554015,0.6248271623979217,0.5,0.3405407905728167,0.00017123973833273084,0.0018097407071238523,7.51889425389709e-05,7.990364294653347e-05,0.1592298780487802
1190007F08Rik,0.011690513600891619,1.0,1.0,1.0,0.5,0.5,0.024025854100326392,0.25391633164197785,0.010549412075653986,0.01121090984026016,-0.05505975609756142
1190007I07Rik,0.00236766522361094,1.0,0.9999999999999883,1.0,0.5,0.5,0.006218078244298783,0.06571552507819849,0.002730270043422755,0.002901470819119385,-0.13202865853658352
1200009F10Rik,0.02112572456361799,1.0,1.0,1.0,0.5,0.5,0.03944384970440294,0.4168608358711146,0.017319235463777182,0.018405233002011214,-0.0641536585365845
1200009I06Rik,0.30996766818004307,1.0,1.0,1.0,0.5,0.5,0.35234903882699464,1.0,0.1547114699658513,0.1644126069398757,0.012310670731707773
1200009O22Rik,0.07756012113002962,1.0,1.0,1.0,0.5,0.5,0.1169364131259222,1.0,0.051345121949171756,0.05456470263757737,-0.048232621951219024
1200011I18Rik,0.39569410766309376,1.0,1.0,1.0,0.5,0.5,0.423326008892907,1.0,0.1858764517384034,0.1975317796785871,-0.005632926829266083
1200011M11Rik,0.0017294194201147764,1.0,0.9999999999649457,1.0,0.5,0.5,0.004754299284136904,0.05024563242227147,0.002087545444582784,0.0022184443643711365,-0.08478536585365681
1200014J11Rik,0.390245796279732,1.0,1.0,1.0,0.5,0.5,0.41903866345811475,1.0,0.18399393911207043,0.1955312246547033,-0.011517073170731251
1200014M14Rik,7.321806887710065e-08,0.0015973662237031006,0.0014565635477501448,0.00145762531520532,0.0014574788790675656,0.0012931775325073518,8.284462421827996e-07,8.7554028214456e-06,3.6375900539555275e-07,3.8656840626063436e-07,-0.18382500000000146
1200016B10Rik,2.4329314740664734e-05,0.41210841074266713,0.3458938692136472,0.42448049796533266,0.424369277389221,0.2540223752072805,0.00012090543015361016,0.0012777844721775368,5.3087861082836885e-05,5.641671971326845e-05,-0.21031829268292768
1300001I01Rik,0.0059876372469779724,1.0,1.0,1.0,0.5,0.5,0.013743868881711691,0.14525155919285948,0.006034738067645415,0.006413144533626956,0.07812439024390372
1300002K09Rik,0.41216060958397627,1.0,1.0,1.0,0.5,0.5,0.4359624092971651,1.0,0.1914249160910471,0.2034281588477106,-0.006506707317072369
1300003B13Rik,0.3066449979043404,1.0,1.0,1.0,0.5,0.5,0.34964387869672464,1.0,0.15352367248628282,0.16315032897059795,-0.022459146341462954
1300010F03Rik,0.00016553213070244198,0.9730703591923672,0.9305040503071959,1.0,0.5,0.5,0.0006301327580907978,0.00665953425479611,0.000276682364743816,0.00029403165060652015,-0.13587256097560996
1300014I06Rik,0.13452192997809814,1.0,1.0,1.0,0.5,0.5,0.18245595391999456,1.0,0.08011382386328605,0.08513733749793866,0.031298170731707486
1300017J02Rik,0.0006926868132260015,0.9999997312177973,0.9999669349717007,1.0,0.5,0.5,0.0021741752697003393,0.02297768922277432,0.0009546495516450102,0.0010145105694786805,0.09791341463414582
1300018I05Rik,3.7015117634793986e-05,0.5543418213514946,0.47100846759071247,0.6367710686713609,0.5,0.34501791147391475,0.00017404177155178218,0.0018393538893711717,7.64192756190774e-05,8.121112369860262e-05,-0.09202987804878049
1300018I17Rik,0.02526430820039888,1.0,1.0,1.0,0.5,0.5,0.04587493576744947,0.4848275260367908,0.020143034221972066,0.021406097226304863,0.043131707317073165
1300018J18Rik,1.2591945562027992e-05,0.24037794874984386,0.20088576454266682,0.22424995851415652,0.22423580706515941,0.14846671820754437,6.822611075108421e-05,0.0007210450746839116,2.9957118428627112e-05,3.183557068098647e-05,-0.11051493902438914
1500001A10Rik,2.255199563199985e-06,0.04804744516050363,0.041308371043161096,0.04218576302921892,0.04218350782965572,0.03281991924324938,1.5714338209273706e-05,0.0001660763898597861,6.8999432267246965e-06,7.33260212635394e-06,0.20005975609756277
1500001M20Rik,0.004887209036799436,1.0,1.0,1.0,0.5,0.5,0.011557048761468758,0.12214023334470114,0.005074536341311761,0.005392733641987631,-0.0789475609756094
1500002C15Rik,0.09458169274880213,1.0,1.0,1.0,0.5,0.5,0.13746596679868694,1.0,0.06035935805161728,0.06414417374920044,-0.0473207317073161
1500002O20Rik,0.0066607533048358685,1.0,1.0,1.0,0.5,0.5,0.01503166130855666,0.15886154481815104,0.006600189473533603,0.007014052402710064,0.0687939024390225
1500003O03Rik,0.1062136452010754,1.0,1.0,1.0,0.5,0.5,0.15088280607158622,1.0,0.06625050205222575,0.07040472019227953,-0.10808719512194997
1500009C09Rik,0.011263988709201414,1.0,1.0,1.0,0.5,0.5,0.02326408669250619,0.2458656215631425,0.010214930801550648,0.010855455016774616,0.07176646341463488
1500010J02Rik,0.3116309701102653,1.0,1.0,1.0,0.5,0.5,0.35380209580405697,1.0,0.15534948669384877,0.16509063031813243,-0.007275000000001697
1500011B03Rik,0.16178192438917888,1.0,1.0,1.0,0.5,0.5,0.21155023555085517,1.0,0.09288871064514283,0.09871326977775237,0.06159512195121941
1500011H22Rik,0.0011041458357817502,0.9999999999665591,0.9999998760663464,1.0,0.5,0.5,0.0032345386767169593,0.034184099841633106,0.001420240097723069,0.0015092958330674127,0.12239634146341416
1500011K16Rik,0.00017164669084385935,0.9764364800510617,0.9367146956273666,1.0,0.5,0.5,0.0006504604776617647,0.006874366991337063,0.0002856079783522643,0.00030351694217686673,-0.13603841463414756
1500012F01Rik,0.04408827847940827,1.0,1.0,1.0,0.5,0.5,0.07309660345432911,0.7725186928675901,0.03209568275701444,0.034108233053184174,0.07640426829268421
1500015L24Rik,2.7106930802571365e-10,5.918509105140579e-06,5.7013838747899115e-06,5.701400755704835e-06,5.700587547780758e-06,5.46773901218667e-06,7.347997157661209e-09,7.765703043887491e-08,3.226401426696804e-09,3.4287119740691605e-09,-0.2880713414634153
1500015O10Rik,2.9147865849893977e-05,0.47081848540929305,0.396807444997339,0.5055114374347113,0.5,0.29109973624289115,0.00014156592583368228,0.0014961341404591555,6.215959196516955e-05,6.605729079794953e-05,0.1618408536585365
1500031L02Rik,1.2855306005437438e-05,0.24473345739306174,0.20454453918864413,0.22883895093901194,0.22879873628477554,0.15101127964587358,6.946088009549365e-05,0.0007340946878650787,3.0499288150384613e-05,3.241173699482017e-05,0.1712853658536586
1500032L24Rik,0.02160945202731174,1.0,1.0,1.0,0.5,0.5,0.04022438951947799,0.4251099414270196,0.017661959435890606,0.018769447379448093,-0.061453658536585465
1500035H01Rik,0.039052828335439556,1.0,1.0,1.0,0.5,0.5,0.0660499751141448,0.6980466673940111,0.029001608107506925,0.030820145367737216,0.09031463414634189
1500035N22Rik,0.0004058551997288482,0.9998585042885081,0.9980541607865816,1.0,0.5,0.5,0.0013699253563824781,0.014478004389081946,0.0006015148113785297,0.0006392326197503043,0.1354640243902434
1500041N16Rik,0.04542455288996673,1.0,1.0,1.0,0.5,0.5,0.07491951161631072,0.7917840289292247,0.03289609589931166,0.034958835864876615,-0.05023902439024397
1520401A03Rik,7.10154822772455e-06,0.14363257024705745,0.12080760561287751,0.12875106936864608,0.1287371768470127,0.09112706685816142,4.179191568889207e-05,0.00044167628254556556,1.8350237964157198e-05,1.9500884209296774e-05,0.1795719512195113
1520402A15Rik,0.33366460275259757,1.0,1.0,1.0,0.5,0.5,0.3728579498962714,1.0,0.1637166421936225,0.17398244582924327,0.011235975609753979
1600002H07Rik,0.021856587928521923,1.0,1.0,1.0,0.5,0.5,0.040614047661399325,0.42922802878316274,0.01783305280433431,0.018951269106965537,0.20005548780487814
1600002K03Rik,0.10707703196838508,1.0,1.0,1.0,0.5,0.5,0.1518320105039992,1.0,0.06666728426774023,0.07084763661336994,0.03710853658536628
1600012F09Rik,0.10883467102845057,1.0,1.0,1.0,0.5,0.5,0.15380741516518154,1.0,0.06753465646187576,0.07176939712444555,-0.03629634146341587
1600012H06Rik,0.00029229284453097964,0.998309709454382,0.9897632940433347,1.0,0.5,0.5,0.0010334142506550062,0.010921599477676751,0.00045375755340430263,0.0004822102866085372,-0.11225365853658609
1600012P17Rik,0.0005496648624679756,0.9999938844887439,0.999751229831535,1.0,0.5,0.5,0.0017785930372692395,0.01879699333982194,0.0007809549990061463,0.0008299245512803245,0.12498719512195144
1600014C10Rik,0.01599916958989929,1.0,1.0,1.0,0.5,0.5,0.03126810831921959,0.3304558218262213,0.01372938327637438,0.01459028019476308,-0.0737951219512194
1600014C23Rik,2.2283333740449515e-09,4.865224809669222e-05,4.615217652614856e-05,4.6153240843219036e-05,4.6153240843219036e-05,4.339456412615138e-05,4.329461378830948e-08,4.575574906548023e-07,1.9010051405538288e-08,2.020207105740429e-08,0.22623231707316904
1600014K23Rik,0.213737276614537,1.0,1.0,1.0,0.5,0.5,0.2640551436332889,1.0,0.11594287176020614,0.12321303524812184,0.025389634146339546
1600015I10Rik,3.0966526534379785e-05,0.4914204367472663,0.41498750622470315,0.5361137757239427,0.5,0.3048344872044346,0.00014936334509654342,0.0015785408714428962,6.558332826969688e-05,6.96957114750091e-05,-0.15401036585365713
1600016N20Rik,2.596579643879152e-11,5.66936790735717e-07,5.541356657978724e-07,5.541360618002498e-07,5.541360618002498e-07,5.390239682728731e-07,1.1456126349976853e-09,1.2107363865052382e-08,5.03022274055272e-10,5.345641369997099e-10,0.26747987804878104
1600017P15Rik,0.04408289281370628,1.0,1.0,1.0,0.5,0.5,0.07309660345432911,0.7725186928675901,0.03209568275701444,0.034108233053184174,0.06023353658536479
1600021P15Rik,7.911046176723492e-08,0.0017258069694345846,0.0015716379440243733,0.0015728742008561645,0.0015728742008561645,0.0013926605689504035,8.844330886972898e-07,9.347097694302115e-06,3.8834203633511574e-07,4.1269290888574213e-07,-0.15997682926829349
1600027N09Rik,2.341820153440077e-12,5.1130716327563164e-08,5.0453938138517174e-08,5.045451520586645e-08,5.045451520586645e-08,4.949202712280258e-08,1.7631483182831254e-10,1.863376641053904e-09,7.741734417596557e-11,8.227177584920869e-11,-0.2572512195121943
